plot,block,treatment,harvest.date1,harvest.data1,harvest.1,harvest.date2,harvest.data2,harvest.2,harvest.date3,harvest.data3,harvest.3,count.dates,quadrat,wh.coty,wh.0.2,wh.2.4,wh.4.12,wh.12,total,l4.no,g4.no,recruit.no,total.recruit,total.recruit.data,total.no.repro,total.flower.data,survival.proportions,survival.data,germ.seeds,germ.data
102,b1,rye silage ssgrass,5/18/23,yes,1.96,8/17/23,yes,1.2,na,no,na,7/25/23,1M,0,3,6,37,7,53,9,44,2,,no,,no,,no,,
102,b1,rye silage ssgrass,5/18/23,yes,1.96,8/17/23,yes,1.2,na,no,na,7/31/23,1M,0,0,3,37,13,53,3,50,0,,no,,no,,no,,
102,b1,rye silage ssgrass,5/18/23,yes,1.96,8/17/23,yes,1.2,na,no,na,8/10/23,1M,0,0,6,28,20,54,6,48,3,,no,,no,,no,,
102,b1,rye silage ssgrass,5/18/23,yes,1.96,8/17/23,yes,1.2,na,no,na,8/15/23,1M,0,0,8,29,21,58,8,50,0,,no,,no,,no,,
102,b1,rye silage ssgrass,5/18/23,yes,1.96,8/17/23,yes,1.2,na,no,na,8/22/23,1M,0,0,5,0,0,5,5,0,0,,no,,no,,no,,
102,b1,rye silage ssgrass,5/18/23,yes,1.96,8/17/23,yes,1.2,na,no,na,8/31/23,1M,1,10,0,0,0,11,11,0,6,,no,,no,,no,,
102,b1,rye silage ssgrass,5/18/23,yes,1.96,8/17/23,yes,1.2,na,no,na,9/8/23,1M,0,2,6,3,0,11,8,3,0,,no,,no,,no,,
102,b1,rye silage ssgrass,5/18/23,yes,1.96,8/17/23,yes,1.2,na,no,na,9/13/23,1M,0,0,0,13,0,13,0,13,0,,no,,no,,no,,
102,b1,rye silage ssgrass,5/18/23,yes,1.96,8/17/23,yes,1.2,na,no,na,9/22/23,1M,0,0,5,6,0,11,5,6,5,,no,,no,,no,,
102,b1,rye silage ssgrass,5/18/23,yes,1.96,8/17/23,yes,1.2,na,no,na,9/29/23,1M,0,0,8,2,0,10,8,2,3,81,yes,9,yes,0.111111111,yes,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,5/4/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,5/16/23,1M,0,1,0,0,0,1,1,0,1,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,5/22/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,5/30/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,6/5/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,6/13/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,6/21/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,6/28/23,1M,0,26,0,0,0,26,26,0,26,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,7/6/23,1M,0,0,20,7,0,27,20,7,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,7/12/23,1M,0,9,12,14,0,35,21,14,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,7/18/23,1M,0,0,19,8,6,33,19,14,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,7/25/23,1M,0,4,10,23,4,41,14,27,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,7/31/23,1M,0,4,15,19,5,43,19,24,5,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,8/10/23,1M,0,0,18,22,6,46,18,28,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,8/15/23,1M,0,0,15,25,7,47,15,32,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,8/22/23,1M,0,3,7,0,0,10,10,0,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,8/31/23,1M,0,0,10,0,0,10,10,0,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,9/8/23,1M,0,0,3,6,0,9,3,6,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,9/13/23,1M,0,0,2,6,0,8,2,6,0,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,9/22/23,1M,0,5,6,0,0,11,11,0,9,,no,,no,,no,,
206,b2,rye silage ssgrass,5/18/23,yes,2.33,8/17/23,yes,2,na,no,na,9/29/23,1M,0,0,6,1,0,7,6,1,0,41,yes,9,yes,0.219512195,yes,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,5/4/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,5/16/23,1M,3,0,0,0,0,3,3,0,3,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,5/22/23,1M,0,22,0,0,0,22,22,0,19,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,5/30/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,6/5/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,6/13/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,6/21/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,6/28/23,1M,0,0,16,0,0,16,16,0,16,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,7/6/23,1M,0,0,24,2,0,26,24,2,6,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,7/12/23,1M,0,0,23,4,0,27,23,4,0,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,7/18/23,1M,0,5,10,7,1,23,15,8,0,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,7/25/23,1M,0,1,4,13,3,21,5,16,0,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,7/31/23,1M,0,2,4,10,12,28,6,22,0,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,8/10/23,1M,0,0,4,11,19,34,4,30,0,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,8/15/23,1M,0,0,6,13,21,40,6,34,0,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,8/22/23,1M,0,0,9,0,0,9,9,0,3,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,8/31/23,1M,0,0,8,0,0,8,8,0,0,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,9/8/23,1M,0,1,6,0,0,7,7,0,0,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,9/13/23,1M,0,0,4,2,0,6,4,2,0,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,9/22/23,1M,0,0,5,1,0,6,5,1,1,,no,,no,,no,,
304,b3,rye silage ssgrass,5/18/23,yes,1.25,8/17/23,yes,1.5,na,no,na,9/29/23,1M,0,1,7,1,0,9,8,1,3,51,yes,9,yes,0.176470588,yes,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,5/4/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,5/16/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,5/22/23,1M,0,2,0,0,0,2,2,0,2,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,5/30/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,6/5/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,6/13/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,6/21/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,6/28/23,1M,4,30,0,0,0,34,34,0,34,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,7/6/23,1M,0,0,32,3,0,35,32,3,0,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,7/12/23,1M,0,20,23,3,0,46,43,3,11,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,7/18/23,1M,0,19,24,3,0,46,43,3,0,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,7/25/23,1M,0,5,9,42,8,64,14,50,0,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,7/31/23,1M,0,6,7,30,22,65,13,52,0,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,8/10/23,1M,0,0,10,26,27,63,10,53,0,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,8/15/23,1M,0,0,12,27,29,68,12,56,0,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,8/22/23,1M,0,0,2,2,0,4,2,2,0,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,8/31/23,1M,0,0,1,2,0,3,1,2,0,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,9/8/23,1M,0,0,3,0,0,3,3,0,2,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,9/13/23,1M,0,0,0,2,0,2,0,2,0,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,9/22/23,1M,0,1,4,1,0,6,5,1,5,,no,,no,,no,,
401,b4,rye silage ssgrass,5/18/23,yes,1.99,8/17/23,yes,1.6,na,no,na,9/29/23,1M,0,0,0,3,0,3,0,3,0,54,yes,3,yes,0.055555556,yes,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,5/4/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,5/16/23,1M,2,3,0,0,0,5,5,0,5,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,5/22/23,1M,0,4,0,0,0,4,4,0,0,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,5/30/23,1M,0,6,0,0,0,6,6,0,2,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,6/5/23,1M,0,2,0,0,0,2,2,0,0,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,6/13/23,1M,0,3,0,0,0,3,3,0,1,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,6/21/23,1M,0,2,0,0,0,2,2,0,0,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,6/28/23,1M,0,1,0,0,0,1,1,0,0,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,7/6/23,1M,0,0,1,0,0,1,1,0,0,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,7/12/23,1M,0,1,2,0,0,3,3,0,2,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,7/18/23,1M,0,3,1,0,0,4,4,0,1,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,7/25/23,1M,0,2,2,0,0,4,4,0,0,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,7/31/23,1M,0,3,3,0,0,6,6,0,2,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,8/10/23,1M,0,0,5,0,0,5,5,0,0,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,8/15/23,1M,0,0,5,0,0,5,5,0,0,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,8/22/23,1M,0,1,2,0,0,3,3,0,0,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,8/31/23,1M,0,1,2,0,0,3,3,0,0,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,9/8/23,1M,0,0,3,0,0,3,3,0,0,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,9/13/23,1M,0,0,0,5,0,5,0,5,0,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,9/22/23,1M,0,0,3,0,0,3,3,0,3,,no,,no,,no,,
105,b1,spring alfalfa oats,7/28/23,yes,0.91,8/17/23,yes,1.8,na,no,na,9/29/23,1M,0,1,1,0,0,2,2,0,0,16,yes,5,yes,0.3125,yes,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,5/4/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,5/16/23,1M,5,3,0,0,0,8,8,0,8,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,5/22/23,1M,1,9,0,0,0,10,10,0,2,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,5/30/23,1M,0,2,0,0,0,2,2,0,0,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,6/5/23,1M,0,4,0,0,0,4,4,0,2,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,6/13/23,1M,0,5,0,0,0,5,5,0,1,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,6/21/23,1M,0,5,0,0,0,5,5,0,0,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,6/28/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,7/6/23,1M,0,0,1,0,0,1,1,0,1,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,7/12/23,1M,0,5,1,0,0,6,6,0,5,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,7/18/23,1M,0,0,3,2,0,5,3,2,0,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,7/25/23,1M,1,2,2,1,0,6,5,1,2,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,7/31/23,1M,1,2,3,1,0,7,6,1,1,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,8/10/23,1M,3,2,5,0,0,10,10,0,4,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,8/15/23,1M,0,1,6,0,0,7,7,0,0,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,8/22/23,1M,0,1,2,0,0,3,3,0,0,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,8/31/23,1M,0,0,3,0,0,3,3,0,0,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,9/8/23,1M,0,0,2,0,0,2,2,0,0,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,9/13/23,1M,0,0,1,0,0,1,1,0,0,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,9/22/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
204,b2,spring alfalfa oats,7/28/23,yes,1.46,8/17/23,yes,1.4,na,no,na,9/29/23,1M,0,0,0,0,0,0,0,0,0,26,yes,1,yes,0.038461538,yes,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,5/4/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,5/16/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,5/22/23,1M,1,15,0,0,0,16,16,0,16,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,5/30/23,1M,2,14,0,0,0,16,16,0,0,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,6/5/23,1M,0,11,4,0,0,15,15,0,0,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,6/13/23,1M,0,5,0,0,0,5,5,0,0,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,6/21/23,1M,0,6,3,0,0,9,9,0,4,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,6/28/23,1M,0,5,2,0,0,7,7,0,0,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,7/6/23,1M,0,0,3,3,0,6,3,3,0,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,7/12/23,1M,0,1,2,0,0,3,3,0,0,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,7/18/23,1M,0,3,3,0,0,6,6,0,3,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,7/25/23,1M,1,2,2,1,0,6,5,1,0,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,7/31/23,1M,0,4,4,1,0,9,8,1,3,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,8/10/23,1M,0,2,3,5,0,10,5,5,0,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,8/15/23,1M,0,0,3,5,0,8,3,5,0,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,8/22/23,1M,0,0,10,0,0,10,10,0,7,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,8/31/23,1M,1,1,4,0,0,6,6,0,0,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,9/8/23,1M,0,0,1,5,0,6,1,5,0,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,9/13/23,1M,0,0,2,6,0,8,2,6,0,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,9/22/23,1M,0,0,1,2,2,5,1,4,0,,no,,no,,no,,
301,b3,spring alfalfa oats,7/28/23,yes,1.25,8/17/23,yes,1.8,na,no,na,9/29/23,1M,0,1,4,0,0,5,5,0,4,37,yes,4,yes,0.108108108,yes,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,5/4/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,5/16/23,1M,3,0,0,0,0,3,3,0,3,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,5/22/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,5/30/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,6/5/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,6/13/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,6/21/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,6/28/23,1M,0,1,1,0,0,2,2,0,2,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,7/6/23,1M,0,0,2,0,0,2,2,0,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,7/12/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,7/18/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,7/25/23,1M,0,1,0,1,0,2,1,1,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,7/31/23,1M,0,2,0,0,0,2,2,0,1,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,8/10/23,1M,0,2,0,0,0,2,2,0,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,8/15/23,1M,0,2,0,0,0,2,2,0,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,8/22/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,8/31/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,9/8/23,1M,0,0,0,1,0,1,0,1,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,9/13/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,9/22/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
406,b4,spring alfalfa oats,7/28/23,yes,0.88,8/17/23,yes,1.3,na,no,na,9/29/23,1M,0,0,0,0,0,0,0,0,0,6,yes,0,yes,0,yes,,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,5/4/23,1M,0,0,0,0,0,0,0,0,0,,no,,no,,no,,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,5/16/23,1M,6,12,0,0,0,18,18,0,18,,no,,no,,no,,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,5/22/23,1M,0,7,0,0,0,7,7,0,0,,no,,no,,no,,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,5/30/23,1M,0,4,0,0,0,4,4,0,0,,no,,no,,no,,
101,b1,spring alfalfa orchard grass,7/7/23,yes,0.5,8/17/23,yes,1.8,na,no,na,6/5/23,1M,0,17,1,0,0,18,18,0,14,,no,,no,,no,,
